Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::resize(unsigned long) [68]
[69]     0.8    0.00    0.00       2         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_append(unsigned long) [69]
                0.00    0.00       2/4           jbutil::matrix<int>* std::__uninitialized_default_n_a<jbutil::matrix<int>*, unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >(jbutil::matrix<int>*, unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&) [58]
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_check_len(unsigned long, char const*) const [77]
                0.00    0.00       2/1894992     std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::size() const [20]
                0.00    0.00       4/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size() const [163]
                0.00    0.00       4/8           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() [166]
                0.00    0.00       2/4           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_allocate(unsigned long) [211]
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_relocate(jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&) [307]
                0.00    0.00       2/4           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_deallocate(jbutil::matrix<int>*, unsigned long) [212]
-----------------------------------------------
                0.00    0.00       2/2           jbutil::image<int>::image(int, int, int, int) [41]
[70]     0.8    0.00    0.00       2         jbutil::vector<jbutil::matrix<int>, 128ul>::vector(unsigned long) [70]
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [72]
                0.00    0.00       2/2           jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::aligned_allocator() [260]
                0.00    0.00       2/6           jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::~aligned_allocator() [172]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [72]
[71]     0.8    0.00    0.00       2         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_initialize(unsigned long) [71]
                0.00    0.00       2/4           jbutil::matrix<int>* std::__uninitialized_default_n_a<jbutil::matrix<int>*, unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >(jbutil::matrix<int>*, unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&) [58]
                0.00    0.00       2/8           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() [166]
-----------------------------------------------
                0.00    0.00       2/2           jbutil::vector<jbutil::matrix<int>, 128ul>::vector(unsigned long) [70]
[72]     0.8    0.00    0.00       2         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::vector(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [72]
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_initialize(unsigned long) [71]
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [309]
                0.00    0.00       2/2           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_base(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [289]
-----------------------------------------------
                0.00    0.00       1/30496       void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [8]
                0.00    0.00       2/30496       void resample_image_chunk<float>(ResampleParams<float> const&) [1]
                0.00    0.00   30493/30496       float convolve<float>(jbutil::image<int> const&, float, float, int, float, jbutil::vector<float, 128ul> const&) [6]
[73]     0.7    0.00    0.00   30496         jbutil::image<int>::get_rows() const [73]
                0.00    0.00   35075/952565      jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) const [11]
                0.00    0.00   35450/68508       jbutil::image<int>::channels() const [76]
                0.00    0.00   36067/36068       jbutil::matrix<int>::get_rows() const [100]
-----------------------------------------------
                0.00    0.00       1/28053       void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [8]
                0.00    0.00   28052/28053       float convolve<float>(jbutil::image<int> const&, float, float, int, float, jbutil::vector<float, 128ul> const&) [6]
[74]     0.7    0.00    0.00   28053         jbutil::image<int>::get_cols() const [74]
                0.00    0.00   33563/952565      jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) const [11]
                0.00    0.00   33057/68508       jbutil::image<int>::channels() const [76]
                0.00    0.00   35201/35202       jbutil::matrix<int>::get_cols() const [101]
-----------------------------------------------
                0.00    0.00   26424/26424       void resample_image_chunk<float>(ResampleParams<float> const&) [1]
[75]     0.3    0.00    0.00   26424         jbutil::image<int>::operator()(int, int, int) [75]
                0.00    0.00   31230/817664      jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) [18]
                0.00    0.00   35197/821629      jbutil::matrix<int>::operator()(int, int) [89]
-----------------------------------------------
                0.00    0.00       1/68508       jbutil::image<int>::save(std::ostream&) const [12]
                0.00    0.00   33057/68508       jbutil::image<int>::get_cols() const [74]
                0.00    0.00   35450/68508       jbutil::image<int>::get_rows() const [73]
[76]     0.2    0.00    0.00   68508         jbutil::image<int>::channels() const [76]
                0.00    0.00   63740/1891658     jbutil::vector<jbutil::matrix<int>, 128ul>::size() const [39]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_append(unsigned long) [69]
[77]     0.0    0.00    0.00       2         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_check_len(unsigned long, char const*) const [77]
                0.00    0.00       8/1894992     std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::size() const [20]
                0.00    0.00       4/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size() const [163]
                0.00    0.00       2/1133        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [121]
-----------------------------------------------
                0.00    0.00  524288/1278280     jbutil::image<int>::load(std::istream&) [14]
                0.00    0.00  753992/1278280     jbutil::image<int>::save(std::ostream&) const [12]
[84]     0.0    0.00    0.00 1278280         std::type_info::operator==(std::type_info const&) const [84]
-----------------------------------------------
                0.00    0.00  639140/1278280     int* std::__uninitialized_default_n_a<int*, unsigned long, jbutil::aligned_allocator<int, 128ul> >(int*, unsigned long, jbutil::aligned_allocator<int, 128ul>&) [45]
                0.00    0.00  639140/1278280     void std::_Destroy<int*, jbutil::aligned_allocator<int, 128ul> >(int*, int*, jbutil::aligned_allocator<int, 128ul>&) [27]
[85]     0.0    0.00    0.00 1278280         int* std::__addressof<int>(int&) [85]
-----------------------------------------------
                0.00    0.00  976276/976276      jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) const [11]
[86]     0.0    0.00    0.00  976276         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::operator[](unsigned long) const [86]
-----------------------------------------------
                0.00    0.00  952441/952441      float lanczos<float>(jbutil::vector<float, 128ul> const&, float, int, int) [19]
[87]     0.0    0.00    0.00  952441         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::operator[](unsigned long) const [87]
-----------------------------------------------
                0.00    0.00  823997/823997      jbutil::vector<jbutil::matrix<int>, 128ul>::operator()(int) [18]
[88]     0.0    0.00    0.00  823997         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::operator[](unsigned long) [88]
-----------------------------------------------
                0.00    0.00   35197/821629      jbutil::image<int>::operator()(int, int, int) [75]
                0.00    0.00  786432/821629      jbutil::image<int>::load(std::istream&) [14]
[89]     0.0    0.00    0.00  821629         jbutil::matrix<int>::operator()(int, int) [89]
                0.00    0.00  819427/819427      std::vector<int, jbutil::aligned_allocator<int, 128ul> >::operator[](unsigned long) [90]
                0.00    0.00  815318/816444      std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::operator[](unsigned long) [91]
-----------------------------------------------
                0.00    0.00  819427/819427      jbutil::matrix<int>::operator()(int, int) [89]
[90]     0.0    0.00    0.00  819427         std::vector<int, jbutil::aligned_allocator<int, 128ul> >::operator[](unsigned long) [90]
-----------------------------------------------
                0.00    0.00    1126/816444      jbutil::matrix<int>::resize(int, int) [40]
                0.00    0.00  815318/816444      jbutil::matrix<int>::operator()(int, int) [89]
[91]     0.0    0.00    0.00  816444         std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::operator[](unsigned long) [91]
-----------------------------------------------
                0.00    0.00       1/640275      void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [332]
                0.00    0.00       2/640275      void __gnu_cxx::new_allocator<jbutil::matrix<int> >::construct<jbutil::matrix<int>>(jbutil::matrix<int>*) [61]
                0.00    0.00       3/640275      void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [270]
                0.00    0.00       3/640275      void __gnu_cxx::new_allocator<float>::construct<float>(float*) [226]
                0.00    0.00    1126/640275      void __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::construct<jbutil::vector<int, 128ul>>(jbutil::vector<int, 128ul>*) [47]
                0.00    0.00  639140/640275      void __gnu_cxx::new_allocator<int>::construct<int>(int*) [94]
[92]     0.0    0.00    0.00  640275         operator new(unsigned long, void*) [92]
-----------------------------------------------
                0.00    0.00  639140/639140      decltype (({parm#1}.destroy)({parm#2})) std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::_S_destroy<jbutil::aligned_allocator<int, 128ul>, int>(jbutil::aligned_allocator<int, 128ul>&, int*, int) [95]
[93]     0.0    0.00    0.00  639140         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [93]
-----------------------------------------------
                0.00    0.00  639140/639140      std::enable_if<std::__and_<std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::__construct_helper<int>::type>::value, void>::type std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::_S_construct<int>(jbutil::aligned_allocator<int, 128ul>&, int*) [96]
[94]     0.0    0.00    0.00  639140         void __gnu_cxx::new_allocator<int>::construct<int>(int*) [94]
                0.00    0.00  639140/640275      operator new(unsigned long, void*) [92]
-----------------------------------------------
                0.00    0.00  639140/639140      void std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::destroy<int>(jbutil::aligned_allocator<int, 128ul>&, int*) [21]
[95]     0.0    0.00    0.00  639140         decltype (({parm#1}.destroy)({parm#2})) std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::_S_destroy<jbutil::aligned_allocator<int, 128ul>, int>(jbutil::aligned_allocator<int, 128ul>&, int*, int) [95]
                0.00    0.00  639140/639140      void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [93]
-----------------------------------------------
                0.00    0.00  639140/639140      decltype (_S_construct({parm#1}, {parm#2})) std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::construct<int>(jbutil::aligned_allocator<int, 128ul>&, int*) [43]
[96]     0.0    0.00    0.00  639140         std::enable_if<std::__and_<std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::__construct_helper<int>::type>::value, void>::type std::allocator_traits<jbutil::aligned_allocator<int, 128ul> >::_S_construct<int>(jbutil::aligned_allocator<int, 128ul>&, int*) [96]
